Run_ID,Cohort,Scenario,PTEN_normal,PTEN_null,Total_cells,Androgen_condition,Uptake_rate_multiplier,Uptake_celltype,Cell_cell_adhesion_multiplier,Migration_speed_multiplier,AdhMot_celltype,Clone_type,Seed
393,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,2025
394,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,6789
395,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,13579
396,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,24680
397,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,73205
398,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,10939
399,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,84752
400,BR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,62700
401,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,42
402,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,101
403,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,2025
404,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,6789
405,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,13579
406,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,24680
407,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,73205
408,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,10939
409,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,84752
410,TR,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,62700
411,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,42
412,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,101
413,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,2025
414,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,6789
415,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,13579
416,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,24680
417,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,73205
418,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,10939
419,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,84752
420,TR,Scenario1,0,150,150,High,-,-,-,-,-,all_null,62700
421,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,42
422,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,101
423,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,2025
424,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,6789
425,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,13579
426,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,24680
427,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,73205
428,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,10939
429,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,84752
430,TR,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,62700
431,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,42
432,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,101
433,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,2025
434,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,6789
435,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,13579
436,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,24680
437,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,73205
438,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,10939
439,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,84752
440,TR,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,62700
441,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,42
442,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,101
443,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,2025
444,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,6789
445,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,13579
446,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,24680
447,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,73205
448,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,10939
449,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,84752
450,CTRL,Scenario1,150,0,150,High,-,-,-,-,-,all_normal,62700
451,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,42
452,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,101
453,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,2025
454,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,6789
455,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,13579
456,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,24680
457,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,73205
458,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,10939
459,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,84752
460,CTRL,Scenario1,0,150,150,High,-,-,-,-,-,all_null,62700
461,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,42
462,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,101
463,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,2025
464,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,6789
465,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,13579
466,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,24680
467,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,73205
468,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,10939
469,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,84752
470,CTRL,Scenario1,150,0,150,Low,-,-,-,-,-,all_normal,62700
471,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,42
472,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,101
473,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,2025
474,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,6789
475,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,13579
476,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,24680
477,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,73205
478,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,10939
479,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,84752
480,CTRL,Scenario1,0,150,150,Low,-,-,-,-,-,all_null,62700
481,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,42
482,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,101
483,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,2025
484,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,6789
485,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,13579
486,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,24680
487,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,73205
488,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,10939
489,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,84752
490,BR,Scenario2,135,15,150,High,0.1,both,0.1,2,PTEN_null,-,62700
491,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,42
492,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,101
493,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,2025
494,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,6789
495,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,13579
496,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,24680
497,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,73205
498,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,10939
499,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,84752
500,BR,Scenario2,135,15,150,High,0.1,both,0.5,1.6,PTEN_null,-,62700
501,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,42
502,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,101
503,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,2025
504,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,6789
505,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,13579
506,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,24680
507,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,73205
508,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,10939
509,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,84752
510,BR,Scenario2,135,15,150,High,0.1,both,1,1,PTEN_null,-,62700
511,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,42
512,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,101
513,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,2025
514,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,6789
515,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,13579
516,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,24680
517,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,73205
518,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,10939
519,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,84752
520,BR,Scenario2,135,15,150,High,0.1,both,3,0.8,PTEN_null,-,62700
521,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,42
522,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,101
523,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,2025
524,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,6789
525,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,13579
526,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,24680
527,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,73205
528,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,10939
529,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,84752
530,BR,Scenario2,135,15,150,High,0.1,both,7,0.7,PTEN_null,-,62700
531,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,42
532,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,101
533,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,2025
534,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,6789
535,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,13579
536,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,24680
537,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,73205
538,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,10939
539,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,84752
540,BR,Scenario2,135,15,150,High,0.1,both,10,0.6,PTEN_null,-,62700
541,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,42
542,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,101
543,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,2025
544,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,6789
545,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,13579
546,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,24680
547,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,73205
548,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,10939
549,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,84752
550,BR,Scenario2,135,15,150,High,0.5,both,0.1,2,PTEN_null,-,62700
551,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,42
552,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,101
553,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,2025
554,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,6789
555,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,13579
556,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,24680
557,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,73205
558,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,10939
559,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,84752
560,BR,Scenario2,135,15,150,High,0.5,both,0.5,1.6,PTEN_null,-,62700
561,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,42
562,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,101
563,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,2025
564,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,6789
565,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,13579
566,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,24680
567,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,73205
568,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,10939
569,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,84752
570,BR,Scenario2,135,15,150,High,0.5,both,1,1,PTEN_null,-,62700
571,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,42
572,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,101
573,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,2025
574,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,6789
575,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,13579
576,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,24680
577,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,73205
578,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,10939
579,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,84752
580,BR,Scenario2,135,15,150,High,0.5,both,3,0.8,PTEN_null,-,62700
581,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,42
582,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,101
583,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,2025
584,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,6789
585,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,13579
586,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,24680
587,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,73205
588,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,10939
589,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,84752
590,BR,Scenario2,135,15,150,High,0.5,both,7,0.7,PTEN_null,-,62700
591,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,42
592,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,101
593,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,2025
594,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,6789
595,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,13579
596,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,24680
597,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,73205
598,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,10939
599,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,84752
600,BR,Scenario2,135,15,150,High,0.5,both,10,0.6,PTEN_null,-,62700
601,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,42
602,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,101
603,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,2025
604,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,6789
605,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,13579
606,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,24680
607,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,73205
608,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,10939
609,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,84752
610,BR,Scenario2,135,15,150,High,1,both,0.1,2,PTEN_null,-,62700
611,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,42
612,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,101
613,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,2025
614,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,6789
615,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,13579
616,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,24680
617,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,73205
618,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,10939
619,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,84752
620,BR,Scenario2,135,15,150,High,1,both,0.5,1.6,PTEN_null,-,62700
621,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,42
622,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,101
623,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,2025
624,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,6789
625,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,13579
626,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,24680
627,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,73205
628,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,10939
629,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,84752
630,BR,Scenario2,135,15,150,High,1,both,1,1,PTEN_null,-,62700
631,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,42
632,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,101
633,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,2025
634,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,6789
635,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,13579
636,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,24680
637,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,73205
638,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,10939
639,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,84752
640,BR,Scenario2,135,15,150,High,1,both,3,0.8,PTEN_null,-,62700
641,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,42
642,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,101
643,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,2025
644,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,6789
645,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,13579
646,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,24680
647,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,73205
648,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,10939
649,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,84752
650,BR,Scenario2,135,15,150,High,1,both,7,0.7,PTEN_null,-,62700
651,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,42
652,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,101
653,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,2025
654,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,6789
655,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,13579
656,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,24680
657,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,73205
658,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,10939
659,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,84752
660,BR,Scenario2,135,15,150,High,1,both,10,0.6,PTEN_null,-,62700
661,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,42
662,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,101
663,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,2025
664,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,6789
665,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,13579
666,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,24680
667,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,73205
668,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,10939
669,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,84752
670,BR,Scenario2,135,15,150,High,4,both,0.1,2,PTEN_null,-,62700
671,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,42
672,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,101
673,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,2025
674,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,6789
675,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,13579
676,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,24680
677,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,73205
678,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,10939
679,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,84752
680,BR,Scenario2,135,15,150,High,4,both,0.5,1.6,PTEN_null,-,62700
681,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,42
682,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,101
683,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,2025
684,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,6789
685,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,13579
686,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,24680
687,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,73205
688,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,10939
689,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,84752
690,BR,Scenario2,135,15,150,High,4,both,1,1,PTEN_null,-,62700
691,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,42
692,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,101
693,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,2025
694,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,6789
695,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,13579
696,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,24680
697,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,73205
698,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,10939
699,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,84752
700,BR,Scenario2,135,15,150,High,4,both,3,0.8,PTEN_null,-,62700
701,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,42
702,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,101
703,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,2025
704,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,6789
705,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,13579
706,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,24680
707,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,73205
708,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,10939
709,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,84752
710,BR,Scenario2,135,15,150,High,4,both,7,0.7,PTEN_null,-,62700
711,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,42
712,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,101
713,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,2025
714,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,6789
715,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,13579
716,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,24680
717,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,73205
718,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,10939
719,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,84752
720,BR,Scenario2,135,15,150,High,4,both,10,0.6,PTEN_null,-,62700
721,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,42
722,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,101
723,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,2025
724,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,6789
725,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,13579
726,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,24680
727,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,73205
728,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,10939
729,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,84752
730,BR,Scenario2,135,15,150,High,7,both,0.1,2,PTEN_null,-,62700
731,BR,Scenario2,135,15,150,High,7,both,0.5,1.6,PTEN_null,-,42
732,BR,Scenario2,135,15,150,High,7,both,0.5,1.6,PTEN_null,-,101
